state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,date_arrival
West Bengal,Puruliya,Purulia,Other,Cereals,72,1250,1400,1350,28-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1270,1420,1375,27-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1270,1420,1375,26-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,70,1270,1420,1375,25-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1270,1420,1375,24-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1270,1425,1400,23-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,70,1270,1425,1400,21-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,73,1270,1425,1400,20-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,71,1275,1430,1400,19-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,70,1275,1430,1400,18-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,73,1275,1430,1400,17-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1275,1430,1400,16-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,71,1275,1430,1400,14-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,70,1275,1430,1400,13-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1350,1430,1400,12-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,71,1275,1430,1400,11-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,70,1300,1430,1400,10-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1300,1450,1400,09-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,73,1300,1450,1400,07-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,70,1300,1450,1410,04-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,73,1300,1450,1400,03-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1300,1450,1400,02-Apr-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1300,1450,1400,31-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1300,1450,1400,30-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1300,1450,1400,29-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,73,1300,1450,1400,28-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1300,1450,1400,27-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1300,1450,1400,26-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1300,1450,1400,24-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,73,1300,1450,1400,23-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1300,1450,1400,22-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1300,1450,1400,21-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1300,1450,1400,19-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,70,1300,1450,1400,17-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,71,1300,1450,1400,15-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1300,1450,1400,14-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1280,1400,1350,13-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1280,1400,1350,12-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1280,1400,1350,10-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,70,1250,1400,1350,09-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,73,1250,1350,1300,08-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1250,1350,1300,07-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,71,1250,1350,1300,05-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1250,1350,1300,02-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1230,1400,1300,01-Mar-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1230,1400,1300,28-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1230,1400,1300,27-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1230,1400,1300,26-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1230,1400,1300,24-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1230,1330,1250,23-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1230,1330,1250,22-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1230,1330,1250,21-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1220,1320,1250,20-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1220,1320,1280,19-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,73,1220,1280,1230,09-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,71,1220,1280,1230,08-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1220,1280,1230,07-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1220,1280,1230,06-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1220,1280,1230,05-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1200,1280,1230,02-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1225,1300,1250,01-Feb-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1200,1260,1220,29-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1200,1260,1220,24-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1200,1260,1225,22-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,73,1200,1260,1220,20-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1200,1260,1220,19-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1200,1260,1220,18-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1200,1260,1220,17-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1200,1260,1220,16-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1200,1260,1220,15-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1200,1260,1220,12-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1200,1260,1220,11-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1200,1260,1220,10-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,75,1180,1220,1200,05-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1180,1220,1200,04-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,72,1180,1220,1200,03-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,74,1180,1220,1200,02-Jan-07
West Bengal,Puruliya,Purulia,Other,Cereals,76,1180,1220,1200,29-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1175,1225,1205,28-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1180,1220,1200,27-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1180,1220,1200,23-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1180,1220,1200,22-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1180,1220,1200,21-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1180,1220,1200,20-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1180,1220,1200,19-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1180,1220,1200,18-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1180,1220,1200,16-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,60,1180,1220,1200,15-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1170,1200,1180,12-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1170,1200,1180,11-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1170,1200,1180,09-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1170,1200,1180,07-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1170,1200,1180,06-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1170,1200,1180,04-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1170,1200,1180,02-Dec-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1160,1200,1180,28-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1160,1200,1180,27-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1160,1200,1175,25-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1160,1200,1175,24-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1160,1200,1175,23-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1160,1200,1180,21-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,78,1160,1200,1180,20-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1160,1200,1180,18-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,77,1160,1200,1180,14-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,78,1160,1200,1180,13-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1160,1200,1180,10-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,80,1160,1200,1180,09-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1160,1200,1180,08-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1160,1190,1180,07-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,78,1160,1190,1180,06-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1160,1190,1180,03-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1160,1190,1180,02-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1160,1190,1180,01-Nov-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1160,1190,1180,31-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1160,1190,1180,30-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1150,1180,1170,19-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1150,1180,1170,17-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1150,1180,1170,16-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1150,1180,1170,12-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1150,1170,1160,11-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1150,1180,1170,10-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1130,1160,1150,05-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1130,1160,1150,04-Oct-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1120,1150,1140,28-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1130,1160,1150,27-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1120,1150,1140,26-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1120,1150,1130,14-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1120,1150,1130,11-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1130,1160,1140,08-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1120,1150,1130,07-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1130,1160,1140,06-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1130,1160,1140,05-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1130,1160,1140,04-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1130,1160,1140,01-Sep-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1140,1160,1150,31-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1100,1120,1110,30-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1100,1120,1110,29-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1100,1120,1110,28-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1100,1120,1110,26-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1100,1120,1110,25-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1100,1120,1110,24-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1100,1120,1110,23-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1090,1120,1100,22-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1100,1120,1110,17-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1100,1130,1110,11-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1100,1130,1110,10-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1100,1130,1110,09-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1100,1130,1110,08-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1080,1120,1100,07-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1090,1130,1110,04-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1090,1135,1125,03-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,71,1080,1120,1100,02-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1080,1120,1100,01-Aug-06
West Bengal,Puruliya,Purulia,Other,Cereals,71,1080,1120,1100,31-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1080,1120,1100,29-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1090,1140,1115,28-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1080,1120,1100,27-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1080,1120,1100,26-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1080,1120,1100,25-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1080,1120,1100,24-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1080,1120,1100,21-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1080,1120,1100,20-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1080,1120,1100,19-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1080,1120,1100,18-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1080,1120,1100,17-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1080,1120,1100,15-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1080,1120,1100,14-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1080,1120,1100,13-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1080,1120,1100,12-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1080,1120,1100,11-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,71,1080,1120,1100,10-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1080,1120,1100,08-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1080,1120,1100,04-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1080,1120,1100,03-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,77,1080,1120,1100,01-Jul-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1080,1120,1100,29-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,78,1080,1120,1100,28-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,77,1080,1120,1100,27-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1080,1120,1100,26-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1080,1120,1100,24-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1080,1110,1100,23-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,77,1080,1110,1100,22-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,78,1080,1110,1100,21-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,80,1080,1110,1100,20-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1100,19-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,80,1080,1110,1100,14-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,80,1080,1110,1100,13-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,78,1070,1110,1100,12-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1070,1110,1100,09-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,80,1075,1110,1100,08-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1080,1120,1100,07-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,50,1080,1120,1100,05-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,65,1075,1110,1100,01-Jun-06
West Bengal,Puruliya,Purulia,Other,Cereals,55,1080,1120,1100,31-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,60,1075,1110,1100,30-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1080,1120,1100,29-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1100,26-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1100,25-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1075,1110,1100,24-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1080,1120,1100,23-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,86,1080,1120,1100,22-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1150,1180,1160,20-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1150,1180,1160,19-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1150,1180,1160,17-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1050,1180,1160,16-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1150,1180,1160,15-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1140,1180,1160,13-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1140,1180,1150,12-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1150,1180,1160,11-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,86,1150,1180,1160,10-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1140,1180,1150,09-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1140,1180,1150,08-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1140,1180,1150,06-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1140,1180,1150,05-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1040,1180,1050,04-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1040,1080,1050,03-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,86,1040,1080,1050,02-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1040,1080,1050,01-May-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1140,1180,1150,28-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1115,1160,1130,27-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,86,1100,1150,1125,26-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,84.5,1100,1150,1125,25-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1110,1160,1130,24-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1110,1160,1130,22-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1100,1150,1125,21-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1110,1160,1130,20-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,86,1110,1160,1130,19-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1110,1160,1130,15-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1110,1160,1130,14-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1100,1150,1125,13-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1100,1150,1125,12-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1100,1150,1125,10-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1100,1130,1120,07-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1095,1130,1110,06-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1090,1130,1110,05-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1085,1125,1100,04-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1080,1120,1100,03-Apr-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1080,1120,1100,31-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1100,30-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1080,1120,1100,29-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1080,1120,1100,28-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1080,1120,1095,27-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1090,25-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1080,1120,1100,24-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1080,1120,1095,23-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1100,22-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1080,1120,1095,21-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1095,20-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1080,1120,1100,18-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1080,1120,1100,17-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,850,1080,1120,1100,16-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1080,1120,1100,15-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1080,1120,1100,13-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1095,09-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1080,1120,1095,08-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1080,1120,1095,07-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1100,06-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,80,1085,1120,1100,04-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1080,1120,1100,03-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1100,02-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1080,1120,1100,01-Mar-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1080,1120,1100,28-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,86,1080,1120,1095,27-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1080,1120,1095,20-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1095,18-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1080,1120,1095,17-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1080,1120,1100,16-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,83,1080,1120,1095,15-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,84,1080,1120,1095,14-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,85,1080,1120,1100,13-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,82,1080,1120,1090,10-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,81,1080,1120,1100,09-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,80,1080,1120,1100,08-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,76,1080,1120,1100,07-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,77,1080,1120,1100,06-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,75,1070,1120,1085,02-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1070,1120,1085,01-Feb-06
West Bengal,Puruliya,Purulia,Other,Cereals,74,1070,1120,1085,31-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1070,1120,1085,30-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1070,1120,1090,28-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,68,1080,1120,1090,27-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1080,1120,1095,25-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,73,1080,1120,1100,24-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1065,1120,1100,20-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1070,1120,1100,19-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,71,1070,1120,1100,18-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,72,1070,1120,1100,17-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,71,1070,1120,1100,13-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1070,1100,1090,12-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,69,1070,1100,1090,10-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1070,1100,1090,09-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,67,1070,1100,1090,07-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,68,1070,1100,1090,06-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,66,1070,1100,1090,05-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,70,1070,1100,1090,04-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,68,1070,1100,1090,03-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,69,1070,1100,1090,02-Jan-06
West Bengal,Puruliya,Purulia,Other,Cereals,68,1060,1100,1085,30-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,65,1060,1100,1090,29-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,66,1060,1100,1085,28-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,67.5,1060,1100,1085,27-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,67,1060,1100,1085,26-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,67,1060,1100,1090,22-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,66,1060,1100,1085,21-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,68,1060,1100,1085,20-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,65,1070,1100,1085,19-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,67,1070,1100,1085,17-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,68,1060,1100,1080,16-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,34,1070,1100,1085,15-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,68,1070,1100,1085,14-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,67,1070,1100,1085,13-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,66,1070,1100,1085,12-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,65,1070,1100,1080,10-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,66,1070,1100,1080,09-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,68,1060,1100,1080,08-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,67,1060,1100,1085,07-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,66,1070,1100,1090,06-Dec-05
West Bengal,Puruliya,Purulia,Other,Cereals,64,1070,1100,1085,05-Dec-05
